ID,TITLE
202610,مرکزبسیج
203086,کی بورد (KeyBoard)
203259,الکل
203261,الکل صنعتی
203263,الکل طبی
203326,کادو
204016,پریز
204022,کلید و پریز
204724,تولیدلباسشویی
205507,گیربکس صنعتی
205643,اوراق بهادر
205645,بورس
205647,بورس اوراق بهادار
205724,بازرگانی کاشی و سرامیک
205774,فروش اینترنتی
205811,تولیدابزارساختمانی
206093,مهندسی صنایع
206098,تجهیزات آزمایشگاه فنی و مهندسی
206242,کابل مخابرات
206244,فروش کابل مخابرات
206248,پزشکان
206255,ساختمان پزشکان
207449,مقاوم سازی سازه
207461,وزارت دفاع و پشتیبانی نیروهای مسلح
207671,لوازم آزمایشگاه
207674,تجهیزات آزمایشگاه خاک شناسی
207699,چراغ سازی
207701,چراغ خوراک پزی
207703,خوراک پزی
207754,ظروف پلاستیکی
207756,فروش ظروف پلاستیکی
207762,سرامیک صنعتی
207770,تولید سرامیک صنعتی
207801,سنباده
207815,چادر
207817,خیمه
207819,سایبان
207829,سازه سبک ساختمانی
207831,سازه ساختمانی
207833,خیمه و سایبان
207864,ادیومتر
207868,شنوایی سنجی
179066,مهندسین مشاور
179408,شرینگ پک
179412,تجهیزات شرینگ پک
179687,تولیدتجهیزات آزمایشگاهی
179689,تولیدلوازم آزمایشگاهی
179698,تولید تجهیزات و لوازم آزمایشگاهی
179996,فیلترصنعتی
179998,تولیدفیلترصنعتی
180385,اسکلت
180387,اسکلت فلزی
180389,سوله
180391,سوله و اسکلت فلزی
180485,تجهیزات آب
180487,تجهیزات فاضلاب
180494,تجهیزات تصفیه آب و فاضلاب
180732,نورپردازی
180735,تجهیزات نورپردازی و روشنایی
180924,مدرس ریاضی
180926,مدرس زبان انگلیسی
180928,مدرس فیزیک
181517,واردات و/یا صادرات
181541,تعمیرگاه مجاز لوازم خانگی
181611,صورت
181616,دندان پزشک جراح دهان، فک و صورت
181816,فروش جرثقیل
181931,قرنیه
181934,چشم پزشک فوق تخصص قرنیه
183034,یدکی بدنه
183036,بدنه اتومبیل
183040,تولید لوازم و قطعات یدکی بدنه اتومبیل
183237,تولیدلوازم التحریر
183280,دام
183282,طیور
183284,آزمایشگاه دام و طیور
183717,تولیدظروف چینی
183931,تولیدروغن صنعتی
184219,نجاری
184456,یو.پی.اس
184495,بازار
184499,میادین میوه
184502,بازار و میدان میوه و تره بار
184837,حفاری و استخراج
185571,تخلیه چاه
185573,تشخیص ترکیدگی
185577,لوله بازکنی و تخلیه چاه
185785,فروش لوازم برقی
185817,اوراق
185819,اوراقی
185821,اوراقی فروشی
185989,کاغذحساس
186021,هتلداری
186027,میهمانداری
186029,مهمانداری
186033,آموزش هتل داری
186082,مفتول
186084,مفتول فلزی
186108,GameNet
186112,کلوپ
186115,بازی شبکه ای
186117,کلوپ بازی های کامپیوتری
186416,تولیدواشر
186418,واشرسازی
186498,خدمات اداری
186500,خدمات نظافتی و اداری
186746,سیم کشی
186748,تاسیسات سیم کشی
186752,سیم کشی برق صنعتی و ساختمانی
186812,انژکتور
186817,تعمیرپمپ انژکتور
186846,داشبورد
186853,داشبوردسازی
187377,کلیسا
187899,میل لنگ
187901,میل لنگ تراشی
187903,میل لنگ تراشی اتومبیل
187989,حضور
187992,غیاب
188003,ساعت حضور و غیاب
188005,فروش دستگاه فتوکپی و زیراکس
188241,تجهیزات صنعتی
188793,ISP
188796,خدمات دسترسی اینترنت
188798,خدمات اینترنت
188801,Adsl
188803,عرضه کننده اینترنت
189107,تلویزیون
189110,رسانه
189112,رسانه ملی
189114,شبکه های تلویزیون
189116,کانال های تلویزیون
189120,شبکه تلویزیونی صدا و سیما
189718,آشپزخانه صنعتی
189720,تجهیزات آشپزخانه صنعتی
190457,طراحی داخلی
190463,ام.دی.اف
190465,ام دی اف
190468,ام. دی. اف (MDF)
190500,پوشاک نظامی
190502,فروش پوشاک نظامی
190568,شمع
190890,خراطی
190975,اطلاعات مدیریت
190977,سیستم اطلاعات مدیریت
191031,ترانسفورماتور
191151,لوازم دوچرخه
178996,سیلندر
178998,کپسول
179001,فروش و شارژ کپسول گاز اکسیژن
179047,تجهیزات اداری
179052,تولید و فروش تجهیزات اداری
179315,داروساز
179323,بازرسی
179329,بازرسی کالا
179331,بازرسی فنی
179333,بازرسی غیر مخرب
179344,تغذیه
179346,درمان چاقی
179348,درمان لاغری
179350,رژیم غذایی
179352,رژیم درمانی
179354,درمان چاقی و لاغری
179362,طراح
179401,تنظیم هوا
179404,دریچه تنظیم هوا
179406,دریچه تنظیم هوا کولر
179434,تولید قند و شکر
179463,آثار
179465,اثر باستانی
179469,باستان
179471,بناهای تاریخی
179473,بنای تاریخی
179477,تاریخی
179479,اثر
179482,اثر باستانی و بنای تاریخی
179494,دستگاه
179497,تجهیزات تاسیسات ساختمان
179499,دستگاه تاسیسات ساختمان
179501,دستگاه و تجهیزات تاسیسات ساختمان
179703,صندلی
179705,صندلی اداری
179709,مبل اداری
179711,مبلمان اداری
179713,فروش مبلمان اداری
180037,هود
180041,هود آشپزخانه
180415,فروش و تعمیر تجهیزات دندان پزشکی
180451,تولیدچسب
180558,پروفیل آهن
180714,باروری
180719,نازایی
180721,نازا
180725,درمانگاه نازایی
180911,پیش دانشگاهی پسرانه دولتی
181101,لیفتراک
181103,فروش لیفتراک
181213,ضد حریق
181217,پوشش ضدحریق
181219,ضدحریق
181221,پوشش ضد اسید
181479,خدمات وابسته الکترونیک
181481,خدمات الکترونیک
181571,کارخانجات
181573,کارخانه
181577,تجهیزات کارخانه
181579,تولید و راه اندازی تجهیزات کارخانه
182107,سیستم الکترونیک
182109,طراحی، تولید، نصب و تعمیر سیستم الکترونیک
182182,بازی کامپیوتر
182184,فروش CD
182188,فروش CD نرم افزار و بازی
182281,برشکاری فلزات
182626,حیوانات خانگی
182628,حیوان خانگی
182730,راه آهن
182733,ریلی
182816,نقشه
182818,نقشه برداری
182820,لوازم نقشه برداری
182841,موادشیمیایی ساختمانی
182920,نمایندگی صوتی و تصویری
182942,درمانگاه دامپزشکی
183100,لوازم ورزشی پزشکی
183102,فروش لوازم ورزشی پزشکی
183162,آمپر
183164,کیلومترشمار
183168,تعمیر کیلومترشمار و آمپر
183171,کنتور
183208,یوگا
183330,یدکی چرخ خیاطی
183473,سرویس های ارزش افزوده
183475,پیام دهی
183477,SMS
183479,MMS
183542,وزارت تعاون، کار و رفاه اجتماعی
183820,مهندسین مشاور ساختمان
183918,پیمانکار نفت و گاز و پتروشیمی
183945,سیلک
183947,چاپ تریکو و سیلک
183980,رنگ پودر
184093,اقامتی
184095,پانسیون
184097,مسافرخانه
184101,میهمانپذیر
184103,میهمانخانه
184105,میهمانسرا
184107,هتل
184109,هتلها
184351,نقره
184353,نقره جات
184986,نوسازی
184988,تعمیرات ساختمان
184992,نوسازی ساختمان
185096,اتوماسیون ماشین آلات صنعتی
185278,یدکی لوازم خانگی
185280,فروش قطعات یدکی لوازم خانگی
186100,ضد ویروس
186102,ضدویروس
186433,بازرگانی کاغذ و مقوا
187063,رادیوتراپی
187065,رادیوگرافی
187208,CNG
187211,پمپ گاز
187214,جایگاه های سوخت گیری
187217,گاز مایع
187303,تولیدسردخانه
187373,دبستان پسرانه غیر دولتی
187563,نقره سازی
188123,ایملنت
188486,کتابفروشی
188657,سرب
188659,تولید سرب
189043,تعمیرتلفن
189046,تعمیر تلفن و تجهیزات مخابراتی
189256,توری فلزی
189259,مس
189261,فروش مس
189429,تعمیر موتورسیکلت و دوچرخه
189462,آجر سفالی
189550,دکترا
189552,دکترای علوم
189554,علوم آزمایشگاهی
189556,دکترای علوم آزمایشگاهی
189558,آلیاژ
189560,آلیاژ فولادی
189676,فروشگاه زنجیره ای
190101,نوزادان
190103,پزشک مغز و اعصاب کودکان
190174,مهندسین مشاور نقشه برداری
190659,شهرک
190661,شهرک سازی
190864,لوازم و قطعات ماشین آلات نساجی
190995,مدرس کامپیوتر
191143,تولید کت و شلوار
191153,قطعات دوچرخه
191155,قطعه دوچرخه
178980,تولیدماشین اداری
179417,خیاطی بانوان
179419,آموزش خیاطی بانوان
179508,تعمیریخچال
179510,تعمیرفریزر
179514,تعمیر یخچال و فریزر خانگی
179628,کاغذخردکن
179636,دستگاه کاغذخردکن
179728,تعمیرآبگرمکن
179918,پوشاک آتش نشانی
179920,تجهیزات و پوشاک آتش نشانی و ایمنی
179922,فروش تجهیزات و پوشاک ایمنی آتش نشانی
180105,یو پی اس
180115,برق اضطراری
180117,ترانس
180119,منابع تغذیه
180122,منبع تغذیه
180130,U. P. S
180133,یو. پی. اس (UPS)
180702,پخش کفش
180837,خانه هوشمند
180839,هوشمندسازی ساختمان
181054,فروش و واردات تجهیزات و لوازم آزمایشگاهی، کمک آموزشی
191315,فروش فیلتر
191381,تولیدظروف تفلون
191406,Webcam
191410,دوربین دیجیتال (Webcam)
191508,تولید و پخش لبنیات
191710,کمیته امدادامام
191712,کمیته امداد
191794,پودر معدنی
191801,پودر معدنی و صنعتی
192305,چرخ گوشت
192309,تعمیرچرخ گوشت
192352,بازرگانی قطعات سخت افزاری کامپیوتر
192490,افزودنی شیمیایی
192496,چسب و افزودنی شیمیایی بتن
192516,تولیدمبلمان اداری
192620,چیلر
192873,کیسه
192875,کیسه پلاستیکی
192877,کیسه پلاستیکی و پلی پروپیلن
193311,تعمیر دستگاه فتوکپی و زیراکس
193324,لوازم چاپ و نشر
193326,بسته بندی مواد غذایی
193373,نقشه کشی
193375,نقشه کشی صنعتی
193514,تولید کف پوش و پارکت
193561,نهادها
193563,تشکیلات
193565,ولایت فقیه
193567,نهادها، سازمان ها و موسسات تابعه رهبری
193885,صنایع غذایی
193888,مشاور صنایع غذایی
193956,کرکره برقی
193958,کرکره اتوماتیک
193960,کرکره هوشمند
193962,کرکره اتوماتیک و برقی
193965,فروش درب کرکره ای اتوماتیک
194027,قطعات جاروبرقی
194029,لوازم جاروبرقی
194077,اکتشاف معدن
194092,مشاوره بازرگانی
194490,قنادی لوازم و مواد اولیه
194597,فروش پمپ انژکتور
194734,فروش فیلترصنعتی
194993,تولید شکلات
195000,ابزار نجاری
195025,دامدار
195027,دامپرور
195035,دام پروری و دام داری
195083,فروش و تعمیر آیفون
195735,زایشگاه
195745,بیمارستان زنان و زایمان
195826,بازرگانی دارو
196130,عکاسی صنعتی
196145,ابزارآلات برنده
196147,چاقو
196348,خودروی آتش نشانی
196442,تولید شیشه و آینه
196524,سشوار
196530,روکش صندلی اتومبیل
196566,کانال های رادیو
196572,شبکه های سیما
196578,شبکه صدا
196650,لیزردرمانی
196724,پلیمر پلاستیک
196781,دکترای داروسازی
196818,بیمارستان روان پزشکی
196823,تجهیزات فروشگاهی
196840,کار دانش
196848,کار دانش دولتی
196869,بطری
197087,موبیل
197149,پیش دبستان پسرانه دولتی
197200,عسل
197305,دامپزشک
197414,لامپ LED
197419,لامپ ال. ای. دی (LED)
197544,صنایع گاز
197958,احداث فضای سبز
197960,فضای سبز
198061,بوتاکس
198069,بیماریهای پوست
198077,خدمات پوست
180380,خوشبوکننده
180382,خوشبوکننده هوا
181084,خوابگاه
181086,خوابگاه دانشجویان
181272,طراحی و تولید رادیاتور شوفاژ
182794,اجاق گاز
182797,گازسوز
183104,قفسه
183107,قفسه فلزی
183114,تجهیزات قفسه فلزی
183125,ماما
183127,مامایی
183129,متخصص زنان
183303,رئیس جمهور
183305,رییس جمهور
183308,نهادها و سازمان ها و موسسات تابعه ریاست جمهوری
183877,منابع آب
183879,منبع آب
184607,دینام
184612,واشر
184924,فروش جاروبرقی
185033,تینرسازی
185043,تولید رنگ و رزین
185126,فیلترهوا
185128,فیلترروغن
185130,فروش فیلتر روغن و هوا
186007,خرج کاری
186046,تولید فیلتر روغن و هوا
186440,جعبه دنده
186442,دنده
186447,دنده و گیربکس اتومبیل
186449,تولید و فروش دنده و گیربکس اتومبیل
186616,تجهیزات سنگ بری
186618,لوازم سنگ بری
186668,مواد اولیه شیمیایی
186761,پرتونگاری
186765,سونوگرافی
186767,سی. تی. اسکن
186769,سی تی اسکن
187358,تولید شیشه اتومبیل
188604,امدادبرق
188633,خانه فرهنگ
188636,خانه فرهنگ محله
189584,پریتکس
189586,رولکس
189588,کنیتکس
189590,کنیتکس، رولکس و پریتکس
189921,ماکت
189987,نفرولوژی
189989,پزشک کلیه، مجاری ادراری
190280,ماشین آلات بسته بندی
190747,مرصع
190749,مرصع کاری
191278,مخزن
191280,تولید مخازن
192740,پرورشگاه
192742,شیرخوارگاه
192747,پرورشگاه و شیرخوارگاه
192858,قطعات مدارالکترونیک
192860,تجهیزات مدارالکترونیک
192862,لوازم مدارالکترونیک
194862,اتاق سازی
194864,اتاق سازی وسایل نقلیه سنگین
194889,P. V. C
194893,PVC
194898,پی. وی. سی
194902,پی وی سی
194906,مواد اولیه پلاستیک و پی. وی. سی
196454,منطقه
196457,مناطق آموزش و پرورش
196557,تولیدسیمان
198268,تولیدمصالح ساختمان
198594,شرکت خدماتی
198600,سینک
198602,ظرفشویی
198608,تولیداجاق
198618,سینک ظرفشویی
198620,تولید اجاق گاز
198672,پلاستیک صنعتی
198813,استخدام
198868,بینایی سنجی
198873,اپتومتر
198875,بینایی
198877,اپتومتریست
198888,پله پیش ساخته
198932,تولیدپمپ
199482,تولیدبهداشتی ساختمان
199484,تولید لوازم بهداشتی ساختمان
199763,المنت
199765,لوازم حرارتی
199767,هیتر
199769,المنت و لوازم حرارتی
199825,بوستر
199827,بوسترسازی
199913,لوازم یدکی لیفتراک
200072,اره
200074,اره تیزکنی
200076,اره نواری
200160,کف پوش صنعتی
200163,کفپوش صنعتی
200240,ریاست جمهوری
200259,گوشت مرغ
200471,فروش و تعمیر پرده کرکره و لوردراپه
200600,سمپاشی
200634,کاست
200639,ویدیو
200652,فروش نوار کاست و ویدیو
200805,جلوبندی
200807,میزان فرمان
200809,جلوبندی و بالانس چرخ و میزان فرمان اتومبیل
200872,غیر آهنی
200875,آلیاژ غیر آهنی
201061,آنژیوپلاستی
201069,والولوپلاستی
201071,پزشک قلب و عروق
201312,طراحی لوگو
201403,خانه بهداشت
201411,پایگاه بهداشت
201642,پزشک جراح کودکان
201702,برزنتی
201712,واتراستاپ
201714,کانویر
201719,تسمه کانویر
202087,تالارهای نمایش
202089,تالار نمایش
202091,سینما
202234,دکمه
202471,تولیداسباب بازی
179751,بازرگانی بلور و کریستال
179785,تعمیرکامپیوتر
179821,پرس ضربه ای
179857,چینی
179859,بلور و چینی
179908,لاستیک موتورسیکلت
180431,مهندسین مشاور کشاورزی
180608,حبوبات
181198,مناطق
181202,ادارات و سازمان های شهرداری
181229,تولیدموادشیمیایی
181274,بازیافت
181626,تعمیرشوفاژ
182054,بست
182056,بست فلزی
182060,تولید بست فلزی
182083,فیبر
182085,فیبر صنعتی
182642,لفاف
182644,وکیوم
182646,وکیوم پلاستیکی
183483,خوراک
183487,خوراک دام و طیور
183489,خوراک ماهی
183491,خوراک میگو
183494,خوراک دام و طیور و آبزیان
183496,دارو دام و طیور
183610,خصوصی
183998,مشعل
184002,مشعل گاز
184006,مشعل گازوییل
184008,مشعل گازی و گازوییلی
184308,پشم شیشه
184347,تولیدظروف آلومینیومی
184643,معرق
184645,معرق کاری
184841,پاسگاه
184843,کلانتر
184849,نیرو انتظامی
184851,کلانتری و پاسگاه
184959,دریل
184962,مته
184964,مته برقی
184973,دریل و مته برقی
185050,پتو
185052,فروش پتو
185080,تولید و پخش لوستر و آباژور
185396,بازرگانی بلبرینگ و کاسه نمد اتومبیل
186349,امداد آب
186633,کارتن پلاست
187142,ظروف یکبارمصرف گیاهی
187144,ظروف گیاهی
187146,ظروف گیاهی یکبار مصرف
187221,بوستان
187223,پارک
187773,کلوچه
187775,کیک
187777,کیک و کلوچه
188397,تکثیر
188399,حروفچینی
188401,ماشین نویسی
188405,حروفچینی و تایپ
188826,بانک اطلاعاتی
188828,پایگاه داده
188830,data base
190202,متخصص زنان و زایمان
190204,پزشک فوق تخصص نازایی
190392,پلیس پیشگیری ناجا
190396,موسسه حفاظتی و مراقبتی
191123,مهندسین مشاور برق
193077,منبت کاری
193132,حجاری
193134,سنگ تراشی
193588,تعمیر و راه اندازی ماشین آلات ساختمانی
195421,تولید بلبرینگ و کاسه نمد اتومبیل
195498,وزارت جهاد کشاورزی
196786,کمپوت
196788,کنستانتره
196790,آبمیوه و کنستانتره
197560,روغن زیتون
197667,سوناسازی
197794,قفل نرم افزار
197876,پزشک تغذیه
198141,قطعات یدکی جک هیدرولیکی
198465,آموزش حسابداری و حسابرسی
198741,NGO
198744,سازمان غیر دولتی
198793,قطعات پیش ساخته ساختمان
198880,عایق حرارتی
198884,عایق حرارتی و برودتی
198897,تبلت
199255,کاربراتور
199258,تعمیر و فروش کاربراتور و واترپمپ اتومبیل
199323,تولید تسمه و نوار نقاله
199395,کوره صنعتی
199397,کوره آزمایشگاهی
199399,زباله
199405,تولید دستگاه زباله سوز
199627,بلوک
199629,تیرچه
199631,پلاستوفوم
199633,فوم
199635,یونولیت
199637,تیرچه بلوک
199857,برق منطقه ای
199859,برق منطقه
199863,مناطق برق
200100,پوکه
200102,پوکه معدنی
200104,پوکه صنعتی
200833,وزارت امور خارجه
200976,مرکزبهداشت
200978,مراکزبهداشت
201003,اتوبوسرانی
201005,پایانه
201007,پایانه درون شهری
201009,ترمینال
201352,لوازم رادیولوژی
201354,تجهیزات رادیولوژی
201357,تولید و پخش تجهیزات و لوازم رادیولوژی
201605,چاپ فلزات
201991,حصیر
201993,حصیربافی
201997,حصیرفروشی
202098,لوازم یدکی موتور
202100,لوازم یدکی دوچرخه
202102,فروش قطعات یدکی موتورسیکلت و دوچرخه
202447,نصب شبکه کامپیوتر
202452,خدمات شبکه
202461,پاناسونیک
202463,تجهیزات سرور
202581,طراح و گرافیست
202719,جاروب
202722,کف شوی
202724,جاروب و کف شوی
202749,رنگرز
202751,رنگرزی
202753,رنگرزی و تکمیل
207984,شستشو
207986,کارواش
208496,تولیدپوشاک نظامی
209102,وب سایت آموزشی
209105,وب سایت علمی و آموزشی
209642,تولید نقشه
209801,تولیدکاغذدیواری
210414,قفسه بندی
210927,آگاهی
210929,شعب
211760,خرید
214699,EMG
215292,تولیدآهن
215697,پخش نرم افزار
216204,خدمات پزشکی
216208,ماساژور
216210,خدمات پزشکی در منزل و محل کار
216212,ماساژدرمانی
222060,پزشک فوق تخصص گوارش کودکان
222686,طراحی وب
222693,سایت
222793,ظروف دارویی
222795,ظرف دارویی
222797,ظرف بهداشتی
222799,ظروف بهداشتی
222801,ظروف دارویی و بهداشتی
232142,چمن مصنوعی
232906,تولید مواد اولیه فایبرگلاس
233599,تعویض پلاک خودرو
235098,تعمیر کیف و چمدان
236753,شیشه خم دکوراسیون
238638,خطوط انتقال گاز
238640,خطوط انتقال نفت
238642,انتقال نفت
238644,انتقال گاز
238646,طراحی و اجرای خطوط انتقال نفت و گاز
239319,ساعت تبلیغاتی
240098,لوازم قالیبافی
241010,فروش و تعمیر ترازوی الکترونیکی
242108,تولیدسیم لاکی
242310,تجهیزات معدن
242390,ویزا
248293,تعمیر فر
251260,تولیدابزاربرقی
251342,فرهنگسرا
252172,آلیاژی
252178,اکسین
253598,برچسب های لیزری
253602,برچسب اموال
253606,چاپ برچسب امنیتی
253630,آبلیموگیری
253632,آبغوره
253634,آبغوره گیری
253637,چاشنی
253639,چاشنیجات
253641,غذایی
253643,آبلیمو
253645,لیمو
254122,فروش آبگرمکن
254664,توزیع گازمایع
254725,واردات اتومبیل
254727,واردات خودرو
254848,پرستار
255792,حجامت
255795,طب اسلامی
255797,طب سنتی
256342,ماشین آلات جوراب بافی
257142,چاه
257144,حفر
257151,حفر چاه ارت
257153,حفر چاه و قنات
257293,تولید و تعمیر جک هیدرولیکی
257861,لازانیا
257866,تولیدماکارونی
257941,تعمیر لپ تاپ
258137,تعمیرگاه مجاز ساعت
209706,کرایه CD
209708,CD کلوپ
209710,CD فیلم
209713,نرم افزار، فیلم، بازی کامپیوتری
209989,قهوه
209991,نسکافه
209993,قهوه و نسکافه
210295,قوطی فلزی
210506,پلاستیک سازی تزریقی
210717,برس
210719,شانه
211684,مهمانپذیر
211686,مهمانپذیر و پانسیون
211969,مواداولیه غذایی
212309,بیمه مسئولیت
212311,بیمه آتش سوزی
212313,بیمه باربری
213816,تولید چراغ اتومبیل
213818,تولید چراغ خودرو
215361,بانک کتاب
215588,گاز صنعتی
215590,گاز طبی
215595,تولید و پخش گاز طبی و صنعتی
218008,ماموگرافی
218239,مهندسین مشاور کامپیوتر
218878,نوشابه
218880,پخش نوشابه
221956,تولید بلور و کریستال
222210,تولیدجرثقیل سقفی
222214,قطعات جرثقیل
222216,لوازم جرثقیل
222239,ریسندگی
223325,کالا ساختمانی
223330,بازرگانی کالای ساختمانی
227193,طراح سایت
227276,کرایه ماشین آلات راه سازی
233317,راهبند
233338,اتوماتیک
233343,راه بند اتوماتیک
234091,KeyBoard
234093,کی بورد
258244,دفاتر پیشخوان خدمات دولت
259082,تولیدانبوه CD
259388,برشکاری آهن و فولاد
259560,خدمات
260279,ضایعات آلومینیوم
260404,سنگزنی
260573,فروش ظروف ملامین
261540,آموزش خیاطی و گل دوزی
261621,شیر
261656,مواد اولیه معدنی
263057,ایرانی
263060,تهیه غذا
265148,تولیدظرف آشپزخانه
265247,تابلو فرش
268150,عزا
268152,عزاداری
268154,علامت
268156,هیات
268158,علامت هیات عزاداری
268210,کاپشن
268415,ماشین آلات نوشابه سازی
268973,تولید درب کرکره ای اتوماتیک
269535,تعمیر نوت بوک
207897,تولید لوازم یدکی ماشین آلات سنگین
208375,خط
208378,خوشنویسی
208382,آموزش خوشنویسی
209732,رنگ کاری مبل
209745,حوزه
209747,حوزه علمیه
209773,ماشین حساب
210888,کافی شاپ
210907,آموزش و راه اندازی و مشاوره و تجهیز کافی شاپ و تریا
212160,ساک دستی
216442,وزارت نفت
217039,جلد
217041,جلدکوبی
217046,جوش پلاستیک
217392,فروش کارتن
218203,دبستان استثنایی
219040,ملامین
219044,تولیدظروف ملامین
219771,اسکناس
219773,اسکناس شمار
219775,دستگاه اسکناس شمار
220879,روان شناسی شخصیت
221513,تانکر
221515,تانکرسازی
221519,تولیدتانکر
225038,صنعت
225040,کشت
225042,کشت و صنعت
225244,آدامس
225282,تولیدموزاییک
225548,کانتکس
225558,لوله بازکن
227297,سیم توری
227299,سیم خاردار
227303,سیم خاردار و سیم توری
228309,صنایع دریایی
228311,قایق
228314,کشتی و قایق
228854,بازرگانی تجهیزات الکتریکی
228972,خمکاری آینه و شمعدان
230440,آپارتمان
230501,مدرس موسیقی
230669,نیروی انسانی متخصص
230671,تامین و پشتیبانی نیروی انسانی متخصص
230769,فروش واشر
231204,قطعه ریخته گری
231206,تولید قطعات ریخته گری
231260,آموزش آرایش آقایان
234759,عایق رطوبت
235355,بکسل
235358,سیم بکسل
235927,تولید قفل و کلید
235929,تولید ابزار و یراق
236482,شیشه خم
236487,آینه و شیشه خم اتومبیل
236602,کبریت
236604,تولید و پخش کبریت
238164,زیگزال دوزی
238189,مواد غذایی ارگانیک
238191,محصولات غذایی ارگانیک
238193,مواد و محصولات غذایی ارگانیک
238326,مهندسی هیدرولیک و پنوماتیک
240927,دست
240931,مچ
240934,پزشک ارتوپد و جراح استخوان - فوق تخصص دست
244514,فروش بسته بندی
244516,فروش لوازم بسته بندی
244819,قارچ
244884,فروش قیر
247716,فروش تجهیزات پالایشگاهی نفت و گاز و پتروشیمی
248588,فارسی ساز
248594,نرم افزار فارسی ساز
250428,خدمات پارچه
252333,فیلم بردار
252336,آموزش عکاسی
253384,تعمیرپمپ
254044,فروش و تعمیر گاز طبی و صنعتی
256336,تولیدپله برقی
257686,آسفالت کاری
257993,فروش میز و صندلی
259349,صندلی گردان
260496,محصولات فرهنگی
260499,عرضه محصولات فرهنگی
260501,ویدیوکلوپ
260791,بازرگانی چرم و سالامبور
261042,کارت ویزیت
210504,تولیدتجهیزات شبکه
211110,خدمات کشاورزی
211134,آب سیاه
211136,چشم پزشک گلوکوم
211395,هنرتجسمی
212126,طب تسکینی
212919,فروش استیل
212921,فروش ظروف استیل
213459,سیگار
213590,شورا
213592,شورای حل اختلاف
213594,مجتمع های قضایی
213633,مواداولیه آبکاری
213745,صنایع دستی کار
214330,دزدگیر اماکن
214732,لوله پروفیل
216327,مهندسین مشاور نساجی
216345,باربند
216347,تولید باربند اتومبیل
216435,شمش
216437,شمش آلومینیوم
217213,گرافتک
217579,مراکز
217581,معاینه
217583,معاینه فنی
217585,مراکز معاینه فنی خودرو
218975,نرم افزارقرآنی
218981,نرم افزارمذهبی
218984,نرم افزار قرآنی و مذهبی
219287,اتصالات سیمانی
219290,لوله سیمانی
219292,آردواز
219294,آزبست
219296,لوله و اتصالات سیمانی
219298,ایرانیت و شیروانی
219798,فروش لباسشویی
220163,صندلی فلزی
220196,تعمیر دنده و گیربکس اتومبیل
220444,کاشت دندان
220448,دندان پزشک کاشت دندان
220555,یدکی صوتی و تصویری
220650,ثبت شرکت
220657,نرم افزار حسابداری
221021,پارچه پرده ای
221049,پزشک آسیب شناسی بالینی
223914,مدرس شیمی
225137,وزارت راه و شهرسازی
227417,بازرگانی پوشاک
230960,کارشناس
230974,کارشناس دادگستری
235243,بطری پلاستیکی
235245,تولید بطری پلاستیکی
237054,عکاسی و فیلمبرداری
244054,سمسار
244056,سمساری
244058,اجناس دست دوم
244900,پادگان
244902,نظامی
244904,پادگان نظامی
246164,برد
246166,برد الکترونیکی
246168,DIP
246170,SMD
246172,مونتاژ برد الکترونیکی
246383,تجهیزات بیمارستان
248238,شیروانی
248722,تولیدالکتروموتور
249635,لوازم ماهیگیری
249637,ماهیگیری
250671,ضایعات آهن
250855,اندونتیکس
250860,ریشه دندان
250864,دندان پزشک ریشه دندان
208580,اسید
208582,باز
208584,اسید و باز
214512,آسفالت
214515,تولید قیر
214517,تولید آسفالت
233461,چدن
233832,تجهیزات کشتارگاه
233834,دستگاه کشتارگاه
236824,آینه شمعدان
236827,تولیدآینه
237493,کلینیک درد
237495,درمانگاه درد
237497,کلینیک تخصصی درد
237499,درمانگاه تخصصی درد
237987,تولیدموتورسیکلت
238648,پلی استر
238653,نخ پنبه ای
238655,نخ پلی استر
238657,نخ پنبه ای و پلی استر
239571,ابر
239574,تولید اسفنج و ابر
239657,کبریتی
240852,پزشک هسته ای
240854,پزشک پزشکی هسته ای
243294,تعمیرجک
245069,چندجداره
245415,آب بند
245421,آب بند بتن
247313,میل گاردان
247315,تعمیر میل گاردان اتومبیل
248526,نگهداری و تعمیرکارخانجات نفت وگازوپتروشیمی
248644,رنگ آمیزی
248646,رنگ آمیزی صنعتی
248648,سندبلاست
252462,تولیدماشین ابزار
252625,کولرساز
252628,تعمیر، نصب و شارژ کولر اتومبیل
253305,دارالترجمه
253307,مترجمین
253309,ترجمه
253311,مترجم
254562,کپسول آتش نشانی
254588,مشارکت در ساخت
255243,اعزام
255245,دانشجو
255252,مهاجرت اعزام دانشجو
258026,تولید قطعات پلاستیک
261171,پرداخت قالی
261177,لکه برداری
261184,رنگرزی فرش
261321,قطعات نسوز
261323,قطعه نسوز
261326,مواد نسوز
261328,ماده نسوز
261330,مواد و قطعات نسوز
262161,روزنامه فروشی
262163,مطبوعات
262782,تولید لنت ترمز و صفحه کلاچ
263696,پستایی
263698,پستایی سازی
263700,رویه
264050,آموزشگاه تعمیرات
264068,آموزش تعمیرات تجهیزات الکترونیکی
264152,تولید دزدگیر و ضد سرقت
264178,تجهیزات پارک
264180,دستگاه پارک
264182,تجهیزات پارک و شهر بازی
264567,مکانیک
264571,مهندسی مکانیک
265083,سفال گری
265085,تولید سفال
265425,زرگری
265429,زر گری
265431,آموزش طلاسازی
265453,متالوژی
265455,قطعات پودری
